Device : cpu
Seed   : 42
Total timesteps : 3,000,000
Steps/iter      : 512
Total iters     : 5859
Parallel envs   : 4

Creating LunarLander-v3 environments...
obs_dim   : 8
n_actions : 4
Policy params : 5,061

Starting training — run: lunar_ppo_1781377163

  iter |     steps |    sps |   ep_rew | ep_len | n_eps |     pol |     val |     ent |       kl |     ev | lr
iter  2681 | steps 1,372,672 | sps   2087 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0004 | val  0.0011 | ent -0.8349 | kl 0.000042 | ev  0.949 | lr 1.63e-04
iter  2682 | steps 1,373,184 | sps   2108 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0011 | ent -0.8408 | kl 0.000076 | ev  0.928 | lr 1.63e-04
iter  2683 | steps 1,373,696 | sps   2250 | ep_rew     5.41 | ep_len   1001 | n_eps    2 | pol -0.0002 | val  0.0066 | ent -0.8717 | kl 0.000018 | ev  0.981 | lr 1.63e-04
iter  2684 | steps 1,374,208 | sps   2299 | ep_rew    -1.26 | ep_len    112 | n_eps    1 | pol -0.0039 | val  0.1286 | ent -0.8061 | kl 0.000362 | ev  0.757 | lr 1.63e-04
iter  2685 | steps 1,374,720 | sps   2295 | ep_rew     4.55 | ep_len   1001 | n_eps    1 | pol -0.0007 | val  0.0244 | ent -0.8526 | kl 0.000357 | ev  0.898 | lr 1.63e-04
iter  2686 | steps 1,375,232 | sps   2111 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0016 | val  0.0086 | ent -0.8240 | kl 0.000059 | ev  0.877 | lr 1.63e-04
iter  2687 | steps 1,375,744 | sps   2239 | ep_rew     3.89 | ep_len   1001 | n_eps    1 | pol -0.0000 | val  0.0028 | ent -0.8485 | kl 0.000020 | ev  0.976 | lr 1.62e-04
iter  2688 | steps 1,376,256 | sps   2265 | ep_rew    -0.35 | ep_len     90 | n_eps    1 | pol -0.0026 | val  0.0851 | ent -0.8825 | kl 0.000160 | ev  0.788 | lr 1.62e-04
iter  2689 | steps 1,376,768 | sps   2269 | ep_rew     6.32 | ep_len    684 | n_eps    1 | pol -0.0004 | val  0.0871 | ent -0.9159 | kl 0.000069 | ev  0.659 | lr 1.62e-04
iter  2690 | steps 1,377,280 | sps   2294 | ep_rew     1.76 | ep_len    128 | n_eps    1 | pol -0.0003 | val  0.0948 | ent -0.9263 | kl 0.000034 | ev  0.693 | lr 1.62e-04
iter  2691 | steps 1,377,792 | sps   2110 | ep_rew     4.73 | ep_len   1001 | n_eps    1 | pol -0.0009 | val  0.0147 | ent -0.8866 | kl 0.000048 | ev  0.944 | lr 1.62e-04
iter  2692 | steps 1,378,304 | sps   2254 | ep_rew    -1.06 | ep_len    124 | n_eps    1 | pol -0.0018 | val  0.1530 | ent -0.7815 | kl 0.000034 | ev  0.650 | lr 1.62e-04
iter  2693 | steps 1,378,816 | sps   2191 | ep_rew     3.52 | ep_len   1001 | n_eps    1 | pol -0.0042 | val  0.0214 | ent -0.7973 | kl 0.000190 | ev  0.880 | lr 1.62e-04
iter  2694 | steps 1,379,328 | sps   2257 | ep_rew     0.69 | ep_len     97 | n_eps    1 | pol -0.0005 | val  0.0445 | ent -0.7811 | kl 0.000114 | ev  0.838 | lr 1.62e-04
iter  2695 | steps 1,379,840 | sps   2205 | ep_rew     7.17 | ep_len    387 | n_eps    1 | pol -0.0002 | val  0.0743 | ent -0.7831 | kl 0.000020 | ev  0.653 | lr 1.62e-04
iter  2696 | steps 1,380,352 | sps   2289 | ep_rew     2.89 | ep_len   1001 | n_eps    1 | pol -0.0030 | val  0.0372 | ent -0.7197 | kl 0.000129 | ev  0.851 | lr 1.62e-04
iter  2697 | steps 1,380,864 | sps   2234 | ep_rew     6.47 | ep_len    560 | n_eps    2 | pol -0.0000 | val  0.1377 | ent -0.7779 | kl 0.000115 | ev  0.642 | lr 1.62e-04
iter  2698 | steps 1,381,376 | sps   2251 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0035 | val  0.0160 | ent -0.8786 | kl 0.000272 | ev  0.944 | lr 1.62e-04
iter  2699 | steps 1,381,888 | sps   2279 | ep_rew     7.38 | ep_len    407 | n_eps    1 | pol -0.0031 | val  0.0800 | ent -0.9146 | kl 0.000392 | ev  0.772 | lr 1.62e-04
iter  2700 | steps 1,382,400 | sps   2278 | ep_rew     1.31 | ep_len    132 | n_eps    1 | pol -0.0026 | val  0.0766 | ent -0.9392 | kl 0.000284 | ev  0.792 | lr 1.62e-04
  [ckpt] saved → models/lunar_ppo/lunar_checkpoint_1382400.pt
iter  2701 | steps 1,382,912 | sps   2299 | ep_rew     5.04 | ep_len   1001 | n_eps    1 | pol  0.0000 | val  0.0120 | ent -0.9469 | kl 0.000196 | ev  0.913 | lr 1.62e-04
iter  2702 | steps 1,383,424 | sps   2214 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0022 | val  0.0214 | ent -0.8532 | kl 0.000190 | ev  0.847 | lr 1.62e-04
iter  2703 | steps 1,383,936 | sps   2105 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0002 | val  0.0046 | ent -0.8521 | kl 0.000035 | ev  0.939 | lr 1.62e-04
iter  2704 | steps 1,384,448 | sps   1919 | ep_rew     7.06 | ep_len    341 | n_eps    1 | pol -0.0012 | val  0.0610 | ent -0.8974 | kl 0.000166 | ev  0.754 | lr 1.62e-04
iter  2705 | steps 1,384,960 | sps   2188 | ep_rew     4.67 | ep_len   1001 | n_eps    2 | pol -0.0004 | val  0.0244 | ent -0.8548 | kl 0.000175 | ev  0.907 | lr 1.62e-04
iter  2706 | steps 1,385,472 | sps   2183 | ep_rew     6.43 | ep_len    737 | n_eps    1 | pol -0.0017 | val  0.0779 | ent -0.7488 | kl 0.000154 | ev  0.756 | lr 1.61e-04
iter  2707 | steps 1,385,984 | sps   2179 | ep_rew     6.57 | ep_len    291 | n_eps    2 | pol -0.0006 | val  0.0917 | ent -0.6522 | kl 0.000132 | ev  0.721 | lr 1.61e-04
iter  2708 | steps 1,386,496 | sps   2195 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0009 | val  0.0228 | ent -0.7775 | kl 0.000113 | ev  0.826 | lr 1.61e-04
iter  2709 | steps 1,387,008 | sps   2255 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0005 | val  0.0454 | ent -0.7998 | kl 0.000088 | ev -1.991 | lr 1.61e-04
iter  2710 | steps 1,387,520 | sps   2273 | ep_rew    -2.72 | ep_len    339 | n_eps    1 | pol -0.0002 | val  0.1020 | ent -0.9384 | kl 0.000065 | ev  0.789 | lr 1.61e-04
iter  2711 | steps 1,388,032 | sps   2269 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0010 | val  0.0047 | ent -0.9572 | kl 0.000063 | ev  0.897 | lr 1.61e-04
iter  2712 | steps 1,388,544 | sps   2037 | ep_rew     4.04 | ep_len   1001 | n_eps    1 | pol -0.0005 | val  0.0058 | ent -0.9674 | kl 0.000062 | ev  0.981 | lr 1.61e-04
iter  2713 | steps 1,389,056 | sps   2057 | ep_rew     0.77 | ep_len    127 | n_eps    1 | pol -0.0015 | val  0.0928 | ent -0.9735 | kl 0.000101 | ev  0.766 | lr 1.61e-04
iter  2714 | steps 1,389,568 | sps   2202 | ep_rew     2.95 | ep_len    554 | n_eps    2 | pol -0.0005 | val  0.0695 | ent -0.9321 | kl 0.000130 | ev  0.878 | lr 1.61e-04
iter  2715 | steps 1,390,080 | sps   2167 | ep_rew     3.02 | ep_len   1001 | n_eps    1 | pol -0.0007 | val  0.0176 | ent -1.0078 | kl 0.000075 | ev  0.952 | lr 1.61e-04
iter  2716 | steps 1,390,592 | sps   2163 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0009 | val  0.0157 | ent -0.9660 | kl 0.000067 | ev  0.803 | lr 1.61e-04
iter  2717 | steps 1,391,104 | sps   2223 | ep_rew     6.96 | ep_len    218 | n_eps    1 | pol -0.0004 | val  0.0377 | ent -0.9877 | kl 0.000009 | ev  0.922 | lr 1.61e-04
iter  2718 | steps 1,391,616 | sps   1920 | ep_rew     4.09 | ep_len   1001 | n_eps    1 | pol -0.0004 | val  0.0063 | ent -1.0325 | kl 0.000018 | ev  0.985 | lr 1.61e-04
iter  2719 | steps 1,392,128 | sps   2278 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0015 | val  0.0018 | ent -1.0678 | kl 0.000050 | ev  0.965 | lr 1.61e-04
iter  2720 | steps 1,392,640 | sps   2260 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0006 | ent -1.0564 | kl 0.000029 | ev  0.919 | lr 1.61e-04
iter  2721 | steps 1,393,152 | sps   2265 | ep_rew     4.36 | ep_len   1001 | n_eps    1 | pol -0.0001 | val  0.0037 | ent -1.0557 | kl 0.000006 | ev  0.905 | lr 1.61e-04
iter  2722 | steps 1,393,664 | sps   1994 | ep_rew     4.03 | ep_len   1001 | n_eps    1 | pol -0.0004 | val  0.0057 | ent -0.9981 | kl 0.000042 | ev  0.990 | lr 1.61e-04
iter  2723 | steps 1,394,176 | sps   2258 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0006 | val  0.0040 | ent -1.0440 | kl 0.000008 | ev  0.768 | lr 1.61e-04
iter  2724 | steps 1,394,688 | sps   2250 | ep_rew     5.42 | ep_len   1001 | n_eps    1 | pol -0.0014 | val  0.0055 | ent -1.0377 | kl 0.000143 | ev  0.918 | lr 1.61e-04
iter  2725 | steps 1,395,200 | sps   2282 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0018 | val  0.0157 | ent -0.9967 | kl 0.000234 | ev  0.956 | lr 1.61e-04
iter  2726 | steps 1,395,712 | sps   2297 | ep_rew     5.84 | ep_len    610 | n_eps    2 | pol -0.0002 | val  0.0428 | ent -0.8893 | kl 0.000053 | ev  0.914 | lr 1.60e-04
iter  2727 | steps 1,396,224 | sps   2283 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0014 | val  0.0128 | ent -0.9327 | kl 0.000074 | ev  0.884 | lr 1.60e-04
iter  2728 | steps 1,396,736 | sps   2254 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0004 | val  0.0009 | ent -0.9992 | kl 0.000063 | ev  0.944 | lr 1.60e-04
iter  2729 | steps 1,397,248 | sps   2264 | ep_rew     3.59 | ep_len   1001 | n_eps    2 | pol -0.0006 | val  0.0066 | ent -1.0168 | kl 0.000168 | ev  0.972 | lr 1.60e-04
iter  2730 | steps 1,397,760 | sps   2282 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0020 | val  0.0050 | ent -0.9667 | kl 0.000226 | ev  0.990 | lr 1.60e-04
iter  2731 | steps 1,398,272 | sps   2246 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0021 | val  0.0031 | ent -1.0557 | kl 0.000048 | ev  0.238 | lr 1.60e-04
iter  2732 | steps 1,398,784 | sps   2257 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0011 | val  0.0001 | ent -1.0667 | kl 0.000082 | ev  0.645 | lr 1.60e-04
iter  2733 | steps 1,399,296 | sps   2224 | ep_rew     4.70 | ep_len   1001 | n_eps    1 | pol -0.0012 | val  0.0045 | ent -1.0527 | kl 0.000333 | ev  0.944 | lr 1.60e-04
iter  2734 | steps 1,399,808 | sps   2276 | ep_rew     5.00 | ep_len   1001 | n_eps    1 | pol -0.0001 | val  0.0198 | ent -0.9652 | kl 0.000121 | ev  0.964 | lr 1.60e-04
iter  2735 | steps 1,400,320 | sps   2196 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0008 | val  0.0066 | ent -0.8124 | kl 0.000029 | ev  0.951 | lr 1.60e-04
iter  2736 | steps 1,400,832 | sps   2254 | ep_rew     7.49 | ep_len    306 | n_eps    2 | pol -0.0010 | val  0.1069 | ent -0.8462 | kl 0.000096 | ev  0.812 | lr 1.60e-04
iter  2737 | steps 1,401,344 | sps   2117 | ep_rew     4.15 | ep_len   1001 | n_eps    2 | pol -0.0010 | val  0.0147 | ent -0.8702 | kl 0.000097 | ev  0.967 | lr 1.60e-04
iter  2738 | steps 1,401,856 | sps   2323 | ep_rew     7.18 | ep_len    270 | n_eps    1 | pol -0.0005 | val  0.1580 | ent -0.7830 | kl 0.000060 | ev  0.767 | lr 1.60e-04
iter  2739 | steps 1,402,368 | sps   2233 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0007 | val  0.0409 | ent -0.7664 | kl 0.000048 | ev  0.253 | lr 1.60e-04
iter  2740 | steps 1,402,880 | sps   2161 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0026 | ent -0.7632 | kl 0.000002 | ev  0.818 | lr 1.60e-04
iter  2741 | steps 1,403,392 | sps   2133 | ep_rew     2.71 | ep_len    286 | n_eps    2 | pol -0.0008 | val  0.1248 | ent -0.8316 | kl 0.000032 | ev  0.566 | lr 1.60e-04
iter  2742 | steps 1,403,904 | sps   2258 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0045 | val  0.0160 | ent -0.8664 | kl 0.000272 | ev  0.946 | lr 1.60e-04
iter  2743 | steps 1,404,416 | sps   2219 | ep_rew      nan | ep_len    nan | n_eps    0 | pol  0.0005 | val  0.0084 | ent -0.6937 | kl 0.000038 | ev  0.906 | lr 1.60e-04
iter  2744 | steps 1,404,928 | sps   2240 | ep_rew     4.03 | ep_len    636 | n_eps    2 | pol -0.0010 | val  0.0277 | ent -0.8831 | kl 0.000177 | ev  0.935 | lr 1.60e-04
iter  2745 | steps 1,405,440 | sps   2288 | ep_rew     4.03 | ep_len   1001 | n_eps    1 | pol -0.0005 | val  0.0186 | ent -0.8800 | kl 0.000139 | ev  0.933 | lr 1.59e-04
iter  2746 | steps 1,405,952 | sps   2098 | ep_rew     2.79 | ep_len   1001 | n_eps    1 | pol -0.0004 | val  0.0145 | ent -0.8936 | kl 0.000066 | ev  0.953 | lr 1.59e-04
iter  2747 | steps 1,406,464 | sps   2110 | ep_rew     0.97 | ep_len    170 | n_eps    1 | pol -0.0019 | val  0.0813 | ent -0.8746 | kl 0.000083 | ev  0.786 | lr 1.59e-04
iter  2748 | steps 1,406,976 | sps   2176 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0009 | val  0.0056 | ent -0.8445 | kl 0.000071 | ev  0.904 | lr 1.59e-04
iter  2749 | steps 1,407,488 | sps   2163 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0011 | val  0.0005 | ent -0.8580 | kl 0.000188 | ev  0.956 | lr 1.59e-04
iter  2750 | steps 1,408,000 | sps   2175 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0012 | val  0.0004 | ent -0.8591 | kl 0.000372 | ev  0.954 | lr 1.59e-04
iter  2751 | steps 1,408,512 | sps   2218 | ep_rew     2.32 | ep_len   1001 | n_eps    1 | pol -0.0002 | val  0.0038 | ent -0.8696 | kl 0.000189 | ev  0.896 | lr 1.59e-04
iter  2752 | steps 1,409,024 | sps   2305 | ep_rew     4.57 | ep_len   1001 | n_eps    1 | pol -0.0012 | val  0.0107 | ent -0.8982 | kl 0.000178 | ev  0.977 | lr 1.59e-04
iter  2753 | steps 1,409,536 | sps   2289 | ep_rew     1.52 | ep_len    430 | n_eps    3 | pol -0.0017 | val  0.1358 | ent -0.9394 | kl 0.000944 | ev  0.840 | lr 1.59e-04
iter  2754 | steps 1,410,048 | sps   2305 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0022 | val  0.0278 | ent -0.9775 | kl 0.000595 | ev  0.770 | lr 1.59e-04
iter  2755 | steps 1,410,560 | sps   2288 | ep_rew     3.54 | ep_len   1001 | n_eps    1 | pol -0.0006 | val  0.0033 | ent -1.0418 | kl 0.000115 | ev  0.991 | lr 1.59e-04
iter  2756 | steps 1,411,072 | sps   2226 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0012 | val  0.0043 | ent -1.0257 | kl 0.000149 | ev  0.917 | lr 1.59e-04
iter  2757 | steps 1,411,584 | sps   2269 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0013 | val  0.0002 | ent -1.0202 | kl 0.000085 | ev  0.958 | lr 1.59e-04
iter  2758 | steps 1,412,096 | sps   1945 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0011 | val  0.0002 | ent -1.0131 | kl 0.000272 | ev  0.961 | lr 1.59e-04
iter  2759 | steps 1,412,608 | sps   2264 | ep_rew      nan | ep_len    nan | n_eps    0 | pol  0.0001 | val  0.0002 | ent -1.0092 | kl 0.000094 | ev  0.958 | lr 1.59e-04
iter  2760 | steps 1,413,120 | sps   2275 | ep_rew     4.81 | ep_len   1001 | n_eps    1 | pol -0.0003 | val  0.0004 | ent -1.0097 | kl 0.000009 | ev  0.934 | lr 1.59e-04
iter  2761 | steps 1,413,632 | sps   2327 | ep_rew     3.92 | ep_len   1001 | n_eps    2 | pol -0.0006 | val  0.0229 | ent -0.8677 | kl 0.000068 | ev  0.951 | lr 1.59e-04
iter  2762 | steps 1,414,144 | sps   2223 | ep_rew     7.08 | ep_len    237 | n_eps    1 | pol -0.0010 | val  0.1204 | ent -0.7386 | kl 0.000032 | ev  0.428 | lr 1.59e-04
iter  2763 | steps 1,414,656 | sps   2317 | ep_rew     5.96 | ep_len    626 | n_eps    2 | pol -0.0007 | val  0.0359 | ent -0.8805 | kl 0.000049 | ev  0.937 | lr 1.59e-04
iter  2764 | steps 1,415,168 | sps   2275 | ep_rew     7.30 | ep_len    214 | n_eps    1 | pol -0.0011 | val  0.0447 | ent -0.8236 | kl 0.000055 | ev  0.852 | lr 1.59e-04
iter  2765 | steps 1,415,680 | sps   2292 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0033 | val  0.0096 | ent -0.9266 | kl 0.000100 | ev  0.950 | lr 1.58e-04
iter  2766 | steps 1,416,192 | sps   2276 | ep_rew     6.53 | ep_len    203 | n_eps    1 | pol -0.0002 | val  0.0229 | ent -0.8577 | kl 0.000056 | ev  0.943 | lr 1.58e-04
iter  2767 | steps 1,416,704 | sps   2276 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0011 | val  0.0057 | ent -0.9535 | kl 0.000045 | ev  0.803 | lr 1.58e-04
iter  2768 | steps 1,417,216 | sps   2274 | ep_rew     3.67 | ep_len   1001 | n_eps    1 | pol -0.0003 | val  0.0014 | ent -0.9576 | kl 0.000037 | ev  0.978 | lr 1.58e-04
iter  2769 | steps 1,417,728 | sps   2284 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0005 | val  0.0082 | ent -0.9382 | kl 0.000076 | ev  0.973 | lr 1.58e-04
iter  2770 | steps 1,418,240 | sps   2273 | ep_rew     4.51 | ep_len   1001 | n_eps    1 | pol -0.0004 | val  0.0056 | ent -1.0009 | kl 0.000090 | ev  0.971 | lr 1.58e-04
iter  2771 | steps 1,418,752 | sps   2325 | ep_rew     4.77 | ep_len   1001 | n_eps    1 | pol -0.0011 | val  0.0100 | ent -0.9316 | kl 0.000044 | ev  0.979 | lr 1.58e-04
iter  2772 | steps 1,419,264 | sps   2204 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0013 | val  0.0016 | ent -1.0013 | kl 0.000075 | ev  0.864 | lr 1.58e-04
iter  2773 | steps 1,419,776 | sps   2266 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0011 | val  0.0004 | ent -0.9933 | kl 0.000115 | ev  0.927 | lr 1.58e-04
iter  2774 | steps 1,420,288 | sps   2300 | ep_rew     4.21 | ep_len   1001 | n_eps    1 | pol -0.0005 | val  0.0049 | ent -0.9676 | kl 0.000055 | ev  0.988 | lr 1.58e-04
iter  2775 | steps 1,420,800 | sps   2252 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0012 | val  0.0234 | ent -0.9239 | kl 0.000048 | ev  0.102 | lr 1.58e-04
iter  2776 | steps 1,421,312 | sps   2280 | ep_rew     4.17 | ep_len   1001 | n_eps    1 | pol -0.0001 | val  0.0062 | ent -0.8861 | kl 0.000023 | ev  0.979 | lr 1.58e-04
iter  2777 | steps 1,421,824 | sps   2286 | ep_rew     0.55 | ep_len    112 | n_eps    1 | pol -0.0042 | val  0.0849 | ent -0.8347 | kl 0.000055 | ev  0.800 | lr 1.58e-04
iter  2778 | steps 1,422,336 | sps   2270 | ep_rew     2.92 | ep_len    725 | n_eps    3 | pol -0.0004 | val  0.0881 | ent -0.8353 | kl 0.000062 | ev  0.791 | lr 1.58e-04
iter  2779 | steps 1,422,848 | sps   2076 | ep_rew     0.82 | ep_len    125 | n_eps    1 | pol -0.0011 | val  0.1093 | ent -0.8776 | kl 0.000291 | ev  0.797 | lr 1.58e-04
iter  2780 | steps 1,423,360 | sps   2211 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0028 | val  0.0023 | ent -0.9363 | kl 0.000438 | ev  0.994 | lr 1.58e-04
iter  2781 | steps 1,423,872 | sps   2001 | ep_rew     4.49 | ep_len    632 | n_eps    2 | pol -0.0003 | val  0.0404 | ent -0.7731 | kl 0.000147 | ev  0.796 | lr 1.58e-04
iter  2782 | steps 1,424,384 | sps   2047 | ep_rew    -0.10 | ep_len    127 | n_eps    2 | pol -0.0029 | val  0.2039 | ent -0.9240 | kl 0.000117 | ev  0.744 | lr 1.58e-04
iter  2783 | steps 1,424,896 | sps   2232 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0007 | val  0.0208 | ent -0.9742 | kl 0.000138 | ev  0.957 | lr 1.58e-04
iter  2784 | steps 1,425,408 | sps   1792 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0014 | val  0.0258 | ent -0.9820 | kl 0.000052 | ev  0.471 | lr 1.58e-04
iter  2785 | steps 1,425,920 | sps   2232 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0011 | val  0.0014 | ent -0.9570 | kl 0.000100 | ev  0.936 | lr 1.57e-04
iter  2786 | steps 1,426,432 | sps   2222 | ep_rew     4.16 | ep_len   1001 | n_eps    2 | pol -0.0013 | val  0.0058 | ent -0.9191 | kl 0.000180 | ev  0.981 | lr 1.57e-04
iter  2787 | steps 1,426,944 | sps   2255 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0002 | val  0.0243 | ent -0.8184 | kl 0.000106 | ev  0.910 | lr 1.57e-04
iter  2788 | steps 1,427,456 | sps   2250 | ep_rew     6.74 | ep_len    274 | n_eps    1 | pol -0.0001 | val  0.0221 | ent -0.7250 | kl 0.000019 | ev  0.898 | lr 1.57e-04
iter  2789 | steps 1,427,968 | sps   2271 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0011 | val  0.0402 | ent -0.8504 | kl 0.000047 | ev  0.870 | lr 1.57e-04
iter  2790 | steps 1,428,480 | sps   2233 | ep_rew     5.20 | ep_len    743 | n_eps    3 | pol -0.0002 | val  0.0355 | ent -0.8292 | kl 0.000010 | ev  0.920 | lr 1.57e-04
iter  2791 | steps 1,428,992 | sps   2307 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0012 | val  0.0342 | ent -0.8669 | kl 0.000091 | ev  0.938 | lr 1.57e-04
iter  2792 | steps 1,429,504 | sps   2255 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0010 | val  0.0006 | ent -0.9936 | kl 0.000153 | ev  0.894 | lr 1.57e-04
iter  2793 | steps 1,430,016 | sps   1909 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0010 | val  0.0005 | ent -1.0008 | kl 0.000209 | ev  0.901 | lr 1.57e-04
iter  2794 | steps 1,430,528 | sps   2270 | ep_rew     3.91 | ep_len   1001 | n_eps    1 | pol -0.0007 | val  0.0063 | ent -0.9729 | kl 0.000098 | ev  0.974 | lr 1.57e-04
iter  2795 | steps 1,431,040 | sps   2271 | ep_rew    -0.72 | ep_len    100 | n_eps    1 | pol -0.0017 | val  0.0414 | ent -0.9551 | kl 0.000047 | ev  0.904 | lr 1.57e-04
iter  2796 | steps 1,431,552 | sps   2252 | ep_rew      nan | ep_len    nan | n_eps    0 | pol  0.0001 | val  0.0059 | ent -0.9665 | kl 0.000004 | ev  0.819 | lr 1.57e-04
iter  2797 | steps 1,432,064 | sps   2196 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0002 | val  0.0006 | ent -0.9842 | kl 0.000018 | ev  0.816 | lr 1.57e-04
iter  2798 | steps 1,432,576 | sps   2288 | ep_rew     4.42 | ep_len   1001 | n_eps    3 | pol -0.0001 | val  0.0124 | ent -1.0153 | kl 0.000061 | ev  0.983 | lr 1.57e-04
iter  2799 | steps 1,433,088 | sps   2323 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0002 | val  0.0161 | ent -0.9217 | kl 0.000022 | ev  0.949 | lr 1.57e-04
iter  2800 | steps 1,433,600 | sps   2282 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0009 | val  0.0001 | ent -0.9697 | kl 0.000067 | ev  0.527 | lr 1.57e-04
  [ckpt] saved → models/lunar_ppo/lunar_checkpoint_1433600.pt
iter  2801 | steps 1,434,112 | sps   2274 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0010 | val  0.0002 | ent -0.9581 | kl 0.000210 | ev  0.252 | lr 1.57e-04
iter  2802 | steps 1,434,624 | sps   2271 | ep_rew     5.38 | ep_len   1001 | n_eps    1 | pol  0.0000 | val  0.0029 | ent -0.9523 | kl 0.000020 | ev  0.940 | lr 1.57e-04
iter  2803 | steps 1,435,136 | sps   2242 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0002 | val  0.0117 | ent -0.9618 | kl 0.000123 | ev  0.965 | lr 1.57e-04
iter  2804 | steps 1,435,648 | sps   2138 | ep_rew     0.38 | ep_len    156 | n_eps    1 | pol -0.0036 | val  0.0508 | ent -0.9727 | kl 0.000098 | ev  0.880 | lr 1.56e-04
iter  2805 | steps 1,436,160 | sps   2186 | ep_rew      nan | ep_len    nan | n_eps    0 | pol  0.0000 | val  0.0160 | ent -0.8837 | kl 0.000051 | ev  0.843 | lr 1.56e-04
iter  2806 | steps 1,436,672 | sps   2124 | ep_rew     5.57 | ep_len    836 | n_eps    4 | pol -0.0012 | val  0.0646 | ent -0.8839 | kl 0.000068 | ev  0.885 | lr 1.56e-04
iter  2807 | steps 1,437,184 | sps   2257 | ep_rew    -0.63 | ep_len    124 | n_eps    1 | pol -0.0010 | val  0.1469 | ent -0.8958 | kl 0.000159 | ev  0.717 | lr 1.56e-04
iter  2808 | steps 1,437,696 | sps   2191 | ep_rew      nan | ep_len    nan | n_eps    0 | pol  0.0000 | val  0.0123 | ent -0.9801 | kl 0.000062 | ev  0.467 | lr 1.56e-04
iter  2809 | steps 1,438,208 | sps   2252 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0003 | val  0.0003 | ent -1.0122 | kl 0.000088 | ev  0.902 | lr 1.56e-04
iter  2810 | steps 1,438,720 | sps   2218 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0002 | val  0.0013 | ent -1.0189 | kl 0.000108 | ev  0.660 | lr 1.56e-04
