Device : cpu
Seed   : 42
Total timesteps : 3,000,000
Steps/iter      : 512
Total iters     : 5859
Parallel envs   : 4

Creating LunarLander-v3 environments...
obs_dim   : 8
n_actions : 4
Policy params : 5,061

Starting training — run: lunar_ppo_1781379942

  iter |     steps |    sps |   ep_rew | ep_len | n_eps |     pol |     val |     ent |       kl |     ev | lr
iter  3325 | steps 1,702,400 | sps   2521 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0027 | val  0.0067 | ent -1.0040 | kl 0.000220 | ev  0.276 | lr 1.00e-04
iter  3326 | steps 1,702,912 | sps   2497 | ep_rew  -181.34 | ep_len    413 | n_eps    1 | pol -0.0015 | val  0.0034 | ent -1.0459 | kl 0.000046 | ev  0.755 | lr 1.00e-04
iter  3327 | steps 1,703,424 | sps   2244 | ep_rew    31.13 | ep_len    597 | n_eps    2 | pol -0.0003 | val  0.0073 | ent -1.0145 | kl 0.000021 | ev  0.854 | lr 1.00e-04
iter  3328 | steps 1,703,936 | sps   2512 | ep_rew    84.16 | ep_len    726 | n_eps    3 | pol -0.0005 | val  0.0066 | ent -0.9637 | kl 0.000044 | ev  0.826 | lr 1.00e-04
iter  3329 | steps 1,704,448 | sps   2691 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0007 | val  0.0008 | ent -0.9787 | kl 0.000060 | ev  0.964 | lr 1.00e-04
iter  3330 | steps 1,704,960 | sps   2390 | ep_rew   -78.25 | ep_len    446 | n_eps    1 | pol -0.0010 | val  0.0110 | ent -0.8383 | kl 0.000050 | ev  0.557 | lr 1.00e-04
iter  3331 | steps 1,705,472 | sps   2482 | ep_rew   -61.76 | ep_len    159 | n_eps    1 | pol  0.0002 | val  0.0083 | ent -0.8052 | kl 0.000039 | ev  0.705 | lr 1.00e-04
iter  3332 | steps 1,705,984 | sps   2516 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0007 | val  0.0005 | ent -0.7290 | kl 0.000035 | ev  0.973 | lr 1.00e-04
iter  3333 | steps 1,706,496 | sps   2498 | ep_rew    -5.32 | ep_len    220 | n_eps    1 | pol -0.0002 | val  0.0087 | ent -0.7476 | kl 0.000102 | ev  0.767 | lr 1.00e-04
iter  3334 | steps 1,707,008 | sps   2513 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0002 | val  0.0002 | ent -0.7903 | kl 0.000079 | ev  0.974 | lr 1.00e-04
iter  3335 | steps 1,707,520 | sps   2491 | ep_rew   103.02 | ep_len   1001 | n_eps    1 | pol  0.0001 | val  0.0011 | ent -0.8485 | kl 0.000026 | ev  0.404 | lr 1.00e-04
iter  3336 | steps 1,708,032 | sps   2504 | ep_rew    68.24 | ep_len   1001 | n_eps    2 | pol -0.0010 | val  0.0015 | ent -0.9300 | kl 0.000038 | ev  0.961 | lr 1.00e-04
iter  3337 | steps 1,708,544 | sps   2587 | ep_rew   -12.09 | ep_len    173 | n_eps    1 | pol  0.0002 | val  0.0110 | ent -0.9385 | kl 0.000017 | ev  0.765 | lr 1.00e-04
iter  3338 | steps 1,709,056 | sps   2554 | ep_rew   -32.34 | ep_len    177 | n_eps    1 | pol -0.0002 | val  0.0088 | ent -0.9736 | kl 0.000030 | ev  0.704 | lr 1.00e-04
iter  3339 | steps 1,709,568 | sps   2586 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0010 | val  0.0035 | ent -0.9332 | kl 0.000025 | ev  0.741 | lr 1.00e-04
iter  3340 | steps 1,710,080 | sps   2526 | ep_rew  -108.41 | ep_len    288 | n_eps    1 | pol -0.0000 | val  0.0079 | ent -0.9676 | kl 0.000042 | ev  0.737 | lr 1.00e-04
iter  3341 | steps 1,710,592 | sps   2481 | ep_rew    30.53 | ep_len    576 | n_eps    2 | pol -0.0001 | val  0.0074 | ent -0.8604 | kl 0.000031 | ev  0.887 | lr 1.00e-04
iter  3342 | steps 1,711,104 | sps   2548 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0002 | val  0.0032 | ent -0.7783 | kl 0.000020 | ev  0.847 | lr 1.00e-04
iter  3343 | steps 1,711,616 | sps   2499 | ep_rew   129.42 | ep_len    858 | n_eps    2 | pol -0.0001 | val  0.0086 | ent -0.7864 | kl 0.000006 | ev  0.758 | lr 1.00e-04
iter  3344 | steps 1,712,128 | sps   2567 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0008 | val  0.0017 | ent -0.8582 | kl 0.000043 | ev  0.848 | lr 1.00e-04
iter  3345 | steps 1,712,640 | sps   2515 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0004 | val  0.0022 | ent -0.9138 | kl 0.000056 | ev -0.725 | lr 1.00e-04
iter  3346 | steps 1,713,152 | sps   2484 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0006 | val  0.0005 | ent -0.9722 | kl 0.000054 | ev  0.389 | lr 1.00e-04
iter  3347 | steps 1,713,664 | sps   2503 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0002 | val  0.0003 | ent -1.0059 | kl 0.000037 | ev  0.575 | lr 1.00e-04
iter  3348 | steps 1,714,176 | sps   2295 | ep_rew      nan | ep_len    nan | n_eps    0 | pol  0.0001 | val  0.0004 | ent -1.0119 | kl 0.000007 | ev  0.463 | lr 1.00e-04
iter  3349 | steps 1,714,688 | sps   2354 | ep_rew   127.94 | ep_len   1001 | n_eps    2 | pol -0.0003 | val  0.0010 | ent -1.0002 | kl 0.000021 | ev  0.975 | lr 1.00e-04
iter  3350 | steps 1,715,200 | sps   1897 | ep_rew    -7.97 | ep_len    207 | n_eps    1 | pol -0.0006 | val  0.0087 | ent -1.0449 | kl 0.000057 | ev  0.614 | lr 1.00e-04
iter  3351 | steps 1,715,712 | sps   2456 | ep_rew   129.07 | ep_len   1001 | n_eps    2 | pol -0.0003 | val  0.0007 | ent -0.9676 | kl 0.000068 | ev  0.976 | lr 1.00e-04
iter  3352 | steps 1,716,224 | sps   2550 | ep_rew    25.49 | ep_len    211 | n_eps    1 | pol -0.0004 | val  0.0069 | ent -0.9125 | kl 0.000142 | ev  0.726 | lr 1.00e-04
iter  3353 | steps 1,716,736 | sps   2523 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0009 | val  0.0044 | ent -0.9709 | kl 0.000210 | ev  0.504 | lr 1.00e-04
iter  3354 | steps 1,717,248 | sps   2545 | ep_rew  -249.40 | ep_len    441 | n_eps    1 | pol -0.0026 | val  0.0299 | ent -0.9238 | kl 0.000181 | ev  0.057 | lr 1.00e-04
iter  3355 | steps 1,717,760 | sps   2477 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0009 | val  0.0008 | ent -1.0273 | kl 0.000058 | ev  0.952 | lr 1.00e-04
iter  3356 | steps 1,718,272 | sps   2520 | ep_rew   166.67 | ep_len    571 | n_eps    1 | pol -0.0002 | val  0.0090 | ent -0.8282 | kl 0.000031 | ev  0.409 | lr 1.00e-04
iter  3357 | steps 1,718,784 | sps   2558 | ep_rew    94.17 | ep_len   1001 | n_eps    1 | pol -0.0006 | val  0.0018 | ent -0.9049 | kl 0.000020 | ev  0.929 | lr 1.00e-04
iter  3358 | steps 1,719,296 | sps   2547 | ep_rew   -35.81 | ep_len    220 | n_eps    1 | pol -0.0001 | val  0.0074 | ent -0.9412 | kl 0.000033 | ev  0.811 | lr 1.00e-04
iter  3359 | steps 1,719,808 | sps   2551 | ep_rew   142.69 | ep_len   1001 | n_eps    1 | pol -0.0002 | val  0.0050 | ent -0.9186 | kl 0.000018 | ev  0.871 | lr 1.00e-04
iter  3360 | steps 1,720,320 | sps   2471 | ep_rew   -16.50 | ep_len    184 | n_eps    1 | pol -0.0001 | val  0.0062 | ent -0.9285 | kl 0.000008 | ev  0.525 | lr 1.00e-04
iter  3361 | steps 1,720,832 | sps   2561 | ep_rew   222.47 | ep_len    269 | n_eps    1 | pol -0.0002 | val  0.0082 | ent -0.9536 | kl 0.000008 | ev  0.780 | lr 1.00e-04
iter  3362 | steps 1,721,344 | sps   2443 | ep_rew    98.94 | ep_len   1001 | n_eps    1 | pol -0.0002 | val  0.0021 | ent -0.9643 | kl 0.000025 | ev  0.294 | lr 1.00e-04
iter  3363 | steps 1,721,856 | sps   2383 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0002 | val  0.0003 | ent -0.9734 | kl 0.000010 | ev  0.968 | lr 1.00e-04
iter  3364 | steps 1,722,368 | sps   2534 | ep_rew   161.79 | ep_len   1001 | n_eps    1 | pol -0.0002 | val  0.0027 | ent -0.9747 | kl 0.000010 | ev  0.420 | lr 1.00e-04
iter  3365 | steps 1,722,880 | sps   2017 | ep_rew   164.18 | ep_len    373 | n_eps    1 | pol  0.0001 | val  0.0044 | ent -0.7924 | kl 0.000001 | ev  0.868 | lr 1.00e-04
iter  3366 | steps 1,723,392 | sps   2534 | ep_rew    29.55 | ep_len    139 | n_eps    1 | pol -0.0004 | val  0.0110 | ent -0.9510 | kl 0.000010 | ev  0.524 | lr 1.00e-04
iter  3367 | steps 1,723,904 | sps   2534 | ep_rew   120.73 | ep_len   1001 | n_eps    1 | pol -0.0013 | val  0.0007 | ent -0.9906 | kl 0.000079 | ev  0.948 | lr 1.00e-04
iter  3368 | steps 1,724,416 | sps   2508 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0020 | val  0.0017 | ent -0.8882 | kl 0.000633 | ev  0.896 | lr 1.00e-04
iter  3369 | steps 1,724,928 | sps   2479 | ep_rew    32.59 | ep_len    651 | n_eps    2 | pol  0.0005 | val  0.0060 | ent -0.8904 | kl 0.000280 | ev  0.799 | lr 1.00e-04
iter  3370 | steps 1,725,440 | sps   2548 | ep_rew   -51.49 | ep_len    235 | n_eps    1 | pol -0.0009 | val  0.0073 | ent -0.9326 | kl 0.000037 | ev  0.740 | lr 1.00e-04
iter  3371 | steps 1,725,952 | sps   2472 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0000 | val  0.0020 | ent -0.9425 | kl 0.000014 | ev  0.912 | lr 1.00e-04
iter  3372 | steps 1,726,464 | sps   2515 | ep_rew   138.90 | ep_len   1001 | n_eps    1 | pol  0.0001 | val  0.0028 | ent -0.8962 | kl 0.000031 | ev  0.422 | lr 1.00e-04
iter  3373 | steps 1,726,976 | sps   2495 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0004 | val  0.0026 | ent -0.8128 | kl 0.000007 | ev  0.860 | lr 1.00e-04
iter  3374 | steps 1,727,488 | sps   2454 | ep_rew   -63.18 | ep_len    161 | n_eps    1 | pol -0.0006 | val  0.0031 | ent -0.8376 | kl 0.000027 | ev  0.816 | lr 1.00e-04
iter  3375 | steps 1,728,000 | sps   2504 | ep_rew    86.45 | ep_len    642 | n_eps    3 | pol -0.0005 | val  0.0121 | ent -0.9759 | kl 0.000048 | ev  0.724 | lr 1.00e-04
iter  3376 | steps 1,728,512 | sps   2456 | ep_rew  -204.20 | ep_len    176 | n_eps    1 | pol -0.0001 | val  0.0356 | ent -0.9896 | kl 0.000056 | ev  0.487 | lr 1.00e-04
iter  3377 | steps 1,729,024 | sps   2498 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0008 | val  0.0016 | ent -0.9634 | kl 0.000026 | ev  0.822 | lr 1.00e-04
iter  3378 | steps 1,729,536 | sps   2498 | ep_rew   124.92 | ep_len   1001 | n_eps    1 | pol -0.0002 | val  0.0010 | ent -1.0392 | kl 0.000011 | ev  0.906 | lr 1.00e-04
iter  3379 | steps 1,730,048 | sps   2551 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0003 | val  0.0003 | ent -1.0073 | kl 0.000004 | ev  0.967 | lr 1.00e-04
iter  3380 | steps 1,730,560 | sps   2375 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0003 | val  0.0019 | ent -1.0410 | kl 0.000017 | ev -0.338 | lr 1.00e-04
iter  3381 | steps 1,731,072 | sps   2516 | ep_rew      nan | ep_len    nan | n_eps    0 | pol  0.0000 | val  0.0000 | ent -1.0555 | kl 0.000000 | ev  0.921 | lr 1.00e-04
iter  3382 | steps 1,731,584 | sps   2506 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0002 | val  0.0003 | ent -1.0569 | kl 0.000036 | ev  0.323 | lr 1.00e-04
iter  3383 | steps 1,732,096 | sps   2543 | ep_rew   136.69 | ep_len   1001 | n_eps    2 | pol -0.0003 | val  0.0008 | ent -1.0321 | kl 0.000028 | ev  0.924 | lr 1.00e-04
iter  3384 | steps 1,732,608 | sps   2552 | ep_rew   151.93 | ep_len   1001 | n_eps    1 | pol -0.0011 | val  0.0031 | ent -0.9048 | kl 0.000056 | ev  0.907 | lr 1.00e-04
iter  3385 | steps 1,733,120 | sps   2528 | ep_rew   -19.85 | ep_len    203 | n_eps    1 | pol -0.0004 | val  0.0091 | ent -0.8755 | kl 0.000034 | ev  0.683 | lr 1.00e-04
iter  3386 | steps 1,733,632 | sps   2233 | ep_rew    85.80 | ep_len    602 | n_eps    2 | pol -0.0001 | val  0.0073 | ent -0.9457 | kl 0.000012 | ev  0.696 | lr 1.00e-04
iter  3387 | steps 1,734,144 | sps   2352 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0034 | ent -0.8565 | kl 0.000026 | ev  0.462 | lr 1.00e-04
iter  3388 | steps 1,734,656 | sps   2273 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0006 | val  0.0008 | ent -0.8755 | kl 0.000019 | ev  0.738 | lr 1.00e-04
iter  3389 | steps 1,735,168 | sps   2369 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0002 | ent -0.8850 | kl 0.000006 | ev  0.917 | lr 1.00e-04
iter  3390 | steps 1,735,680 | sps   2357 | ep_rew    72.23 | ep_len   1001 | n_eps    1 | pol  0.0000 | val  0.0002 | ent -0.8833 | kl 0.000032 | ev  0.911 | lr 1.00e-04
iter  3391 | steps 1,736,192 | sps   2427 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0004 | val  0.0005 | ent -0.9926 | kl 0.000010 | ev  0.979 | lr 1.00e-04
iter  3392 | steps 1,736,704 | sps   2375 | ep_rew   165.82 | ep_len   1001 | n_eps    1 | pol -0.0006 | val  0.0017 | ent -0.9606 | kl 0.000043 | ev  0.902 | lr 1.00e-04
iter  3393 | steps 1,737,216 | sps   2385 | ep_rew      nan | ep_len    nan | n_eps    0 | pol  0.0002 | val  0.0006 | ent -0.9592 | kl 0.000031 | ev  0.725 | lr 1.00e-04
iter  3394 | steps 1,737,728 | sps   2507 | ep_rew   114.34 | ep_len   1001 | n_eps    2 | pol -0.0003 | val  0.0009 | ent -1.0058 | kl 0.000018 | ev  0.965 | lr 1.00e-04
iter  3395 | steps 1,738,240 | sps   2564 | ep_rew   -32.04 | ep_len    210 | n_eps    1 | pol -0.0003 | val  0.0055 | ent -1.0081 | kl 0.000016 | ev  0.848 | lr 1.00e-04
iter  3396 | steps 1,738,752 | sps   2570 | ep_rew   -28.67 | ep_len    211 | n_eps    1 | pol -0.0004 | val  0.0091 | ent -0.9954 | kl 0.000014 | ev  0.832 | lr 1.00e-04
iter  3397 | steps 1,739,264 | sps   2517 | ep_rew   -13.22 | ep_len    193 | n_eps    2 | pol -0.0003 | val  0.0202 | ent -0.9917 | kl 0.000015 | ev  0.726 | lr 1.00e-04
iter  3398 | steps 1,739,776 | sps   2564 | ep_rew    68.97 | ep_len    574 | n_eps    2 | pol -0.0003 | val  0.0131 | ent -0.9874 | kl 0.000018 | ev  0.643 | lr 1.00e-04
iter  3399 | steps 1,740,288 | sps   2548 | ep_rew   114.79 | ep_len   1001 | n_eps    1 | pol -0.0005 | val  0.0055 | ent -0.8592 | kl 0.000030 | ev  0.747 | lr 1.00e-04
iter  3400 | steps 1,740,800 | sps   2533 | ep_rew  -165.74 | ep_len    405 | n_eps    1 | pol -0.0000 | val  0.0260 | ent -0.9034 | kl 0.000024 | ev  0.675 | lr 1.00e-04
  [ckpt] saved → models/lunar_ppo/lunar_checkpoint_1740800.pt
iter  3401 | steps 1,741,312 | sps   2538 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0006 | val  0.0012 | ent -1.0221 | kl 0.000030 | ev  0.922 | lr 1.00e-04
iter  3402 | steps 1,741,824 | sps   2478 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0008 | ent -1.0377 | kl 0.000003 | ev  0.483 | lr 1.00e-04
iter  3403 | steps 1,742,336 | sps   2495 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0010 | val  0.0001 | ent -1.0464 | kl 0.000092 | ev  0.954 | lr 1.00e-04
iter  3404 | steps 1,742,848 | sps   2473 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0024 | val  0.0001 | ent -1.0429 | kl 0.000350 | ev  0.942 | lr 1.00e-04
iter  3405 | steps 1,743,360 | sps   2394 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0003 | val  0.0003 | ent -1.0371 | kl 0.000301 | ev  0.783 | lr 1.00e-04
iter  3406 | steps 1,743,872 | sps   2494 | ep_rew   148.25 | ep_len   1001 | n_eps    2 | pol -0.0009 | val  0.0011 | ent -1.0115 | kl 0.000072 | ev  0.952 | lr 1.00e-04
iter  3407 | steps 1,744,384 | sps   2504 | ep_rew   141.90 | ep_len   1001 | n_eps    1 | pol -0.0007 | val  0.0015 | ent -1.0007 | kl 0.000099 | ev  0.936 | lr 1.00e-04
iter  3408 | steps 1,744,896 | sps   2540 | ep_rew   110.46 | ep_len   1001 | n_eps    1 | pol -0.0015 | val  0.0013 | ent -1.0407 | kl 0.000155 | ev  0.967 | lr 1.00e-04
iter  3409 | steps 1,745,408 | sps   2543 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0007 | val  0.0008 | ent -1.0048 | kl 0.000143 | ev  0.953 | lr 1.00e-04
iter  3410 | steps 1,745,920 | sps   2468 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0008 | val  0.0017 | ent -1.0092 | kl 0.000052 | ev  0.187 | lr 1.00e-04
iter  3411 | steps 1,746,432 | sps   2511 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0005 | ent -1.0308 | kl 0.000027 | ev  0.548 | lr 1.00e-04
iter  3412 | steps 1,746,944 | sps   2499 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0018 | val  0.0000 | ent -1.0162 | kl 0.000161 | ev  0.949 | lr 1.00e-04
iter  3413 | steps 1,747,456 | sps   2500 | ep_rew      nan | ep_len    nan | n_eps    0 | pol  0.0000 | val  0.0001 | ent -1.0115 | kl 0.000225 | ev  0.846 | lr 1.00e-04
iter  3414 | steps 1,747,968 | sps   2524 | ep_rew   140.56 | ep_len   1001 | n_eps    2 | pol -0.0007 | val  0.0016 | ent -0.9980 | kl 0.000073 | ev  0.962 | lr 1.00e-04
iter  3415 | steps 1,748,480 | sps   2539 | ep_rew    48.12 | ep_len    586 | n_eps    2 | pol -0.0011 | val  0.0145 | ent -0.9659 | kl 0.000120 | ev  0.667 | lr 1.00e-04
iter  3416 | steps 1,748,992 | sps   2579 | ep_rew   110.65 | ep_len   1001 | n_eps    1 | pol  0.0000 | val  0.0021 | ent -0.9097 | kl 0.000131 | ev  0.922 | lr 1.00e-04
iter  3417 | steps 1,749,504 | sps   2533 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0026 | ent -0.8767 | kl 0.000026 | ev  0.831 | lr 1.00e-04
iter  3418 | steps 1,750,016 | sps   2511 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0002 | ent -0.7924 | kl 0.000008 | ev  0.965 | lr 1.00e-04
iter  3419 | steps 1,750,528 | sps   2516 | ep_rew   233.08 | ep_len    342 | n_eps    1 | pol -0.0004 | val  0.0052 | ent -0.9001 | kl 0.000016 | ev  0.823 | lr 1.00e-04
iter  3420 | steps 1,751,040 | sps   2187 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0006 | val  0.0011 | ent -0.9790 | kl 0.000020 | ev  0.729 | lr 1.00e-04
iter  3421 | steps 1,751,552 | sps   2514 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0004 | val  0.0000 | ent -0.9889 | kl 0.000015 | ev  0.945 | lr 1.00e-04
iter  3422 | steps 1,752,064 | sps   2536 | ep_rew   173.87 | ep_len   1001 | n_eps    1 | pol -0.0005 | val  0.0004 | ent -0.9778 | kl 0.000008 | ev  0.983 | lr 1.00e-04
iter  3423 | steps 1,752,576 | sps   2461 | ep_rew   111.37 | ep_len   1001 | n_eps    2 | pol -0.0008 | val  0.0022 | ent -0.9742 | kl 0.000040 | ev  0.922 | lr 1.00e-04
iter  3424 | steps 1,753,088 | sps   2428 | ep_rew   -49.33 | ep_len    195 | n_eps    1 | pol -0.0004 | val  0.0119 | ent -0.9260 | kl 0.000035 | ev  0.496 | lr 1.00e-04
iter  3425 | steps 1,753,600 | sps   2439 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0002 | val  0.0003 | ent -0.9100 | kl 0.000012 | ev  0.990 | lr 1.00e-04
iter  3426 | steps 1,754,112 | sps   2267 | ep_rew     2.06 | ep_len    204 | n_eps    1 | pol -0.0007 | val  0.0091 | ent -0.8772 | kl 0.000029 | ev  0.814 | lr 1.00e-04
iter  3427 | steps 1,754,624 | sps   2445 | ep_rew    65.43 | ep_len    577 | n_eps    2 | pol  0.0000 | val  0.0144 | ent -0.9047 | kl 0.000041 | ev  0.814 | lr 1.00e-04
iter  3428 | steps 1,755,136 | sps   2397 | ep_rew   -42.90 | ep_len    175 | n_eps    1 | pol  0.0001 | val  0.0158 | ent -0.8524 | kl 0.000031 | ev  0.589 | lr 1.00e-04
iter  3429 | steps 1,755,648 | sps   2306 | ep_rew    -4.06 | ep_len    162 | n_eps    1 | pol -0.0010 | val  0.0061 | ent -0.8829 | kl 0.000033 | ev  0.794 | lr 1.00e-04
iter  3430 | steps 1,756,160 | sps   2139 | ep_rew    62.69 | ep_len    573 | n_eps    2 | pol -0.0002 | val  0.0120 | ent -0.8267 | kl 0.000015 | ev  0.797 | lr 1.00e-04
iter  3431 | steps 1,756,672 | sps   2505 | ep_rew    60.97 | ep_len    572 | n_eps    2 | pol -0.0004 | val  0.0089 | ent -0.8987 | kl 0.000069 | ev  0.825 | lr 1.00e-04
iter  3432 | steps 1,757,184 | sps   2515 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0005 | val  0.0047 | ent -0.8218 | kl 0.000023 | ev  0.330 | lr 1.00e-04
iter  3433 | steps 1,757,696 | sps   2379 | ep_rew   195.31 | ep_len    355 | n_eps    1 | pol  0.0000 | val  0.0044 | ent -0.7844 | kl 0.000019 | ev  0.815 | lr 1.00e-04
iter  3434 | steps 1,758,208 | sps   2508 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0023 | ent -0.8566 | kl 0.000012 | ev  0.771 | lr 1.00e-04
iter  3435 | steps 1,758,720 | sps   2340 | ep_rew    97.84 | ep_len   1001 | n_eps    1 | pol -0.0010 | val  0.0006 | ent -0.9509 | kl 0.000032 | ev  0.970 | lr 1.00e-04
iter  3436 | steps 1,759,232 | sps   2551 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0000 | val  0.0010 | ent -0.9522 | kl 0.000048 | ev  0.864 | lr 1.00e-04
iter  3437 | steps 1,759,744 | sps   2509 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0000 | ent -0.9779 | kl 0.000030 | ev  0.934 | lr 1.00e-04
iter  3438 | steps 1,760,256 | sps   2452 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0016 | val  0.0000 | ent -0.9699 | kl 0.000086 | ev  0.928 | lr 1.00e-04
iter  3439 | steps 1,760,768 | sps   2477 | ep_rew   132.99 | ep_len   1001 | n_eps    2 | pol -0.0004 | val  0.0010 | ent -0.9510 | kl 0.000089 | ev  0.975 | lr 1.00e-04
iter  3440 | steps 1,761,280 | sps   2548 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0011 | val  0.0028 | ent -0.9489 | kl 0.000048 | ev  0.115 | lr 1.00e-04
iter  3441 | steps 1,761,792 | sps   2520 | ep_rew   133.53 | ep_len   1001 | n_eps    1 | pol -0.0009 | val  0.0008 | ent -0.9666 | kl 0.000073 | ev  0.971 | lr 1.00e-04
iter  3442 | steps 1,762,304 | sps   2332 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0003 | val  0.0014 | ent -1.0031 | kl 0.000068 | ev  0.727 | lr 1.00e-04
iter  3443 | steps 1,762,816 | sps   2523 | ep_rew   115.22 | ep_len   1001 | n_eps    1 | pol -0.0002 | val  0.0006 | ent -1.0077 | kl 0.000027 | ev  0.978 | lr 1.00e-04
iter  3444 | steps 1,763,328 | sps   2510 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0019 | ent -0.9428 | kl 0.000021 | ev  0.846 | lr 1.00e-04
iter  3445 | steps 1,763,840 | sps   2515 | ep_rew   195.95 | ep_len    299 | n_eps    1 | pol -0.0000 | val  0.0028 | ent -0.9095 | kl 0.000018 | ev  0.917 | lr 1.00e-04
iter  3446 | steps 1,764,352 | sps   2493 | ep_rew   130.76 | ep_len   1001 | n_eps    2 | pol -0.0005 | val  0.0017 | ent -0.9844 | kl 0.000022 | ev  0.913 | lr 1.00e-04
iter  3447 | steps 1,764,864 | sps   2584 | ep_rew    62.50 | ep_len    158 | n_eps    2 | pol -0.0001 | val  0.0119 | ent -0.9181 | kl 0.000020 | ev  0.796 | lr 1.00e-04
iter  3448 | steps 1,765,376 | sps   2518 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0011 | val  0.0048 | ent -0.8339 | kl 0.000079 | ev  0.600 | lr 1.00e-04
iter  3449 | steps 1,765,888 | sps   2203 | ep_rew    84.27 | ep_len    638 | n_eps    2 | pol -0.0037 | val  0.0064 | ent -0.7667 | kl 0.000364 | ev  0.822 | lr 1.00e-04
iter  3450 | steps 1,766,400 | sps   2492 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0002 | val  0.0024 | ent -0.7602 | kl 0.000167 | ev  0.748 | lr 1.00e-04
iter  3451 | steps 1,766,912 | sps   2436 | ep_rew   201.93 | ep_len    603 | n_eps    1 | pol -0.0000 | val  0.0055 | ent -0.8311 | kl 0.000034 | ev  0.710 | lr 1.00e-04
iter  3452 | steps 1,767,424 | sps   2398 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0008 | val  0.0009 | ent -0.9266 | kl 0.000054 | ev  0.975 | lr 1.00e-04
iter  3453 | steps 1,767,936 | sps   2494 | ep_rew    85.95 | ep_len    427 | n_eps    2 | pol -0.0001 | val  0.0086 | ent -0.9868 | kl 0.000016 | ev  0.828 | lr 1.00e-04
iter  3454 | steps 1,768,448 | sps   2559 | ep_rew   -47.21 | ep_len    143 | n_eps    1 | pol -0.0001 | val  0.0060 | ent -0.9907 | kl 0.000005 | ev  0.830 | lr 1.00e-04
iter  3455 | steps 1,768,960 | sps   2518 | ep_rew    48.57 | ep_len    140 | n_eps    1 | pol -0.0001 | val  0.0050 | ent -0.9396 | kl 0.000003 | ev  0.727 | lr 1.00e-04
